Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_Tonne,Max_Demand_Curtailment,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,Time_Index,Load_H2_tonne_per_hr_z1,Load_H2_tonne_per_hr_z2,Load_H2_tonne_per_hr_z3,Load_H2_tonne_per_hr_z4,Load_H2_tonne_per_hr_z5,Load_H2_tonne_per_hr_z6,Load_H2_tonne_per_hr_z7
,,,,,,,4383,27.06,159.24,59.97,123.52,42.16,89.76,0
,,,,,,,4384,25.94,152.61,57.47,118.38,40.41,86.03,0
,,,,,,,4385,24.61,144.81,54.53,112.33,38.34,81.63,0
,,,,,,,4386,21.76,128.04,48.22,99.33,33.9,72.18,0
,,,,,,,4387,18.12,106.6,40.14,82.69,28.23,60.09,0
,,,,,,,4388,13.81,81.26,30.6,63.03,21.52,45.8,0
,,,,,,,4389,10.5,61.76,23.26,47.91,16.35,34.81,0
,,,,,,,4390,7.32,43.05,16.21,33.39,11.4,24.26,0
,,,,,,,4391,4.53,26.67,10.04,20.69,7.06,15.03,0
,,,,,,,4392,2.68,15.75,5.93,12.22,4.17,8.88,0
,,,,,,,4393,2.49,14.67,5.53,11.38,3.89,8.27,0
,,,,,,,4394,1.8,10.6,3.99,8.22,2.81,5.97,0
,,,,,,,4395,1.66,9.78,3.68,7.59,2.59,5.51,0
,,,,,,,4396,2.46,14.47,5.45,11.22,3.83,8.16,0
,,,,,,,4397,4.43,26.09,9.82,20.24,6.91,14.71,0
,,,,,,,4398,7.27,42.8,16.12,33.2,11.33,24.13,0
,,,,,,,4399,10.98,64.61,24.33,50.12,17.11,36.42,0
,,,,,,,4400,15,88.25,33.23,68.46,23.37,49.74,0
,,,,,,,4401,18.95,111.48,41.98,86.48,29.52,62.84,0
,,,,,,,4402,21.02,123.71,46.59,95.96,32.76,69.73,0
,,,,,,,4403,21.68,127.58,48.05,98.97,33.78,71.92,0
,,,,,,,4404,22.62,133.08,50.12,103.24,35.24,75.02,0
,,,,,,,4405,24.07,141.64,53.34,109.88,37.51,79.84,0
,,,,,,,4406,25.15,147.96,55.72,114.78,39.18,83.41,0
,,,,,,,4407,26.32,154.89,58.33,120.15,41.01,87.31,0
,,,,,,,4408,26.98,158.76,59.79,123.16,42.04,89.49,0
,,,,,,,4409,25.67,151.02,56.87,117.15,39.99,85.13,0
,,,,,,,4410,23.24,136.75,51.5,106.08,36.21,77.09,0
,,,,,,,4411,19.29,113.52,42.75,88.06,30.06,63.99,0
,,,,,,,4412,14.93,87.84,33.08,68.14,23.26,49.51,0
,,,,,,,4413,11.4,67.05,25.25,52.01,17.75,37.8,0
,,,,,,,4414,8.83,51.97,19.57,40.31,13.76,29.3,0
,,,,,,,4415,6.2,36.48,13.74,28.3,9.66,20.56,0
,,,,,,,4416,3.95,23.23,8.75,18.02,6.15,13.1,0
,,,,,,,4417,1.69,9.92,3.74,7.7,2.63,5.59,0
,,,,,,,4418,1.24,7.28,2.74,5.65,1.93,4.1,0
,,,,,,,4419,1.74,10.25,3.86,7.95,2.72,5.78,0
,,,,,,,4420,4.05,23.82,8.97,18.48,6.31,13.43,0
,,,,,,,4421,8.71,51.27,19.31,39.77,13.58,28.9,0
,,,,,,,4422,14,82.37,31.02,63.89,21.81,46.43,0
,,,,,,,4423,17.32,101.88,38.37,79.03,26.98,57.43,0
,,,,,,,4424,19.85,116.77,43.97,90.58,30.92,65.82,0
,,,,,,,4425,20.91,123.06,46.34,95.46,32.58,69.37,0
,,,,,,,4426,20.01,117.76,44.35,91.35,31.18,66.38,0
,,,,,,,4427,19.9,117.1,44.1,90.84,31.01,66.01,0
,,,,,,,4428,20.63,121.4,45.72,94.17,32.15,68.43,0
,,,,,,,4429,21.93,129.01,48.58,100.08,34.16,72.72,0
,,,,,,,4430,22.77,133.97,50.45,103.93,35.47,75.52,0
,,,,,,,4431,24.62,144.89,54.56,112.39,38.36,81.67,0
,,,,,,,4432,26.14,153.82,57.93,119.32,40.73,86.71,0
,,,,,,,4433,25.41,149.52,56.31,115.99,39.59,84.28,0
,,,,,,,4434,23.89,140.59,52.94,109.06,37.23,79.25,0
,,,,,,,4435,19.68,115.78,43.6,89.81,30.66,65.26,0
,,,,,,,4436,14.45,85.01,32.02,65.95,22.51,47.92,0
,,,,,,,4437,10.46,61.53,23.17,47.73,16.29,34.68,0
,,,,,,,4438,7.87,46.31,17.44,35.92,12.26,26.11,0
,,,,,,,4439,4.67,27.46,10.34,21.3,7.27,15.48,0
,,,,,,,4440,2.64,15.55,5.85,12.06,4.12,8.76,0
,,,,,,,4441,1.76,10.36,3.9,8.04,2.74,5.84,0
,,,,,,,4442,1.29,7.6,2.86,5.89,2.01,4.28,0
,,,,,,,4443,1.82,10.71,4.03,8.31,2.84,6.04,0
,,,,,,,4444,4.23,24.87,9.36,19.29,6.58,14.02,0
,,,,,,,4445,9.1,53.54,20.16,41.53,14.18,30.18,0
,,,,,,,4446,14.62,86,32.39,66.71,22.77,48.48,0
,,,,,,,4447,18.08,106.38,40.06,82.52,28.17,59.97,0
,,,,,,,4448,20.72,121.92,45.91,94.58,32.28,68.73,0
,,,,,,,4449,21.84,128.48,48.39,99.67,34.02,72.43,0
,,,,,,,4450,20.9,122.96,46.3,95.38,32.56,69.31,0
,,,,,,,4451,20.78,122.27,46.04,94.85,32.37,68.92,0
,,,,,,,4452,21.54,126.76,47.74,98.33,33.56,71.45,0
,,,,,,,4453,22.89,134.7,50.73,104.49,35.67,75.93,0
,,,,,,,4454,23.77,139.88,52.68,108.51,37.04,78.85,0
,,,,,,,4455,25.71,151.28,56.97,117.35,40.06,85.28,0
,,,,,,,4456,27.3,160.61,60.48,124.59,42.53,90.53,0
,,,,,,,4457,26.53,156.12,58.79,121.1,41.34,88,0
,,,,,,,4458,24.95,146.79,55.28,113.87,38.87,82.75,0
,,,,,,,4459,20.54,120.89,45.52,93.77,32.01,68.14,0
,,,,,,,4460,15.09,88.76,33.43,68.86,23.5,50.04,0
,,,,,,,4461,10.92,64.24,24.19,49.83,17.01,36.21,0
,,,,,,,4462,8.22,48.35,18.21,37.51,12.8,27.26,0
,,,,,,,4463,4.87,28.67,10.8,22.24,7.59,16.16,0
,,,,,,,4464,2.76,16.23,6.11,12.59,4.3,9.15,0
,,,,,,,4465,1.86,10.95,4.12,8.49,2.9,6.17,0
,,,,,,,4466,1.36,8.03,3.02,6.23,2.13,4.52,0
,,,,,,,4467,1.92,11.31,4.26,8.77,2.99,6.38,0
,,,,,,,4468,4.46,26.27,9.89,20.38,6.96,14.81,0
,,,,,,,4469,9.61,56.55,21.3,43.87,14.97,31.88,0
,,,,,,,4470,15.44,90.85,34.21,70.47,24.06,51.21,0
,,,,,,,4471,19.1,112.37,42.32,87.17,29.75,63.34,0
,,,,,,,4472,21.89,128.79,48.5,99.91,34.1,72.6,0
,,,,,,,4473,23.07,135.72,51.11,105.28,35.94,76.51,0
,,,,,,,4474,22.07,129.89,48.91,100.76,34.39,73.22,0
,,,,,,,4475,21.95,129.16,48.64,100.19,34.2,72.8,0
,,,,,,,4476,22.76,133.9,50.42,103.87,35.45,75.48,0
,,,,,,,4477,24.18,142.29,53.58,110.38,37.68,80.21,0
,,,,,,,4478,25.11,147.76,55.65,114.62,39.13,83.29,0
,,,,,,,4479,27.16,159.8,60.18,123.96,42.31,90.08,0
,,,,,,,4480,28.83,169.65,63.89,131.6,44.92,95.63,0
,,,,,,,4481,28.03,164.91,62.1,127.93,43.67,92.96,0
,,,,,,,4482,26.35,155.06,58.39,120.28,41.06,87.41,0
,,,,,,,4483,21.7,127.7,48.09,99.06,33.81,71.98,0
,,,,,,,4484,15.94,93.77,35.31,72.74,24.83,52.86,0
,,,,,,,4485,11.53,67.86,25.56,52.64,17.97,38.25,0
,,,,,,,4486,8.68,51.08,19.24,39.62,13.52,28.79,0
,,,,,,,4487,5.15,30.28,11.4,23.49,8.02,17.07,0
,,,,,,,4488,2.91,17.15,6.46,13.3,4.54,9.67,0
,,,,,,,4489,2.86,16.85,6.35,13.07,4.46,9.5,0
,,,,,,,4490,2.02,11.89,4.48,9.22,3.15,6.7,0
,,,,,,,4491,1.96,11.51,4.34,8.93,3.05,6.49,0
,,,,,,,4492,2.74,16.15,6.08,12.52,4.27,9.1,0
,,,,,,,4493,5.09,29.95,11.28,23.24,7.93,16.88,0
,,,,,,,4494,8.36,49.18,18.52,38.15,13.02,27.73,0
,,,,,,,4495,12.69,74.67,28.12,57.93,19.77,42.09,0
,,,,,,,4496,17.24,101.41,38.19,78.67,26.85,57.17,0
,,,,,,,4497,21.85,128.57,48.42,99.74,34.04,72.48,0
,,,,,,,4498,24.2,142.38,53.62,110.45,37.7,80.26,0
,,,,,,,4499,24.98,147.01,55.36,114.04,38.93,82.87,0
,,,,,,,4500,26.13,153.73,57.89,119.25,40.7,86.66,0
,,,,,,,4501,27.76,163.36,61.52,126.73,43.26,92.09,0
,,,,,,,4502,28.98,170.5,64.21,132.26,45.15,96.11,0
,,,,,,,4503,30.4,178.88,67.36,138.76,47.37,100.84,0
,,,,,,,4504,31.19,183.51,69.11,142.36,48.59,103.45,0
,,,,,,,4505,29.64,174.38,65.67,135.27,46.17,98.3,0
,,,,,,,4506,26.81,157.73,59.4,122.36,41.77,88.91,0
,,,,,,,4507,22.28,131.07,49.36,101.68,34.71,73.89,0
,,,,,,,4508,17.32,101.91,38.38,79.06,26.99,57.45,0
,,,,,,,4509,13.22,77.76,29.28,60.32,20.59,43.83,0
,,,,,,,4510,10.32,60.7,22.86,47.09,16.07,34.22,0
,,,,,,,4511,7.2,42.38,15.96,32.88,11.22,23.89,0
,,,,,,,4512,4.66,27.41,10.32,21.26,7.26,15.45,0
,,,,,,,4513,2.88,16.96,6.39,13.16,4.49,9.56,0
,,,,,,,4514,3.71,21.82,8.22,16.92,5.78,12.3,0
,,,,,,,4515,1.36,7.99,3.01,6.2,2.12,4.51,0
,,,,,,,4516,2.12,12.48,4.7,9.68,3.3,7.03,0
,,,,,,,4517,3.96,23.31,8.78,18.08,6.17,13.14,0
,,,,,,,4518,6.5,38.25,14.4,29.67,10.13,21.56,0
,,,,,,,4519,9.93,58.42,22,45.32,15.47,32.93,0
,,,,,,,4520,14.06,82.7,31.15,64.15,21.9,46.62,0
,,,,,,,4521,18.37,108.1,40.71,83.86,28.62,60.94,0
,,,,,,,4522,23.64,139.11,52.39,107.91,36.83,78.42,0
,,,,,,,4523,27.01,158.91,59.84,123.27,42.08,89.58,0
,,,,,,,4524,27.7,163.02,61.39,126.45,43.16,91.89,0
,,,,,,,4525,27.58,162.27,61.11,125.88,42.97,91.47,0
,,,,,,,4526,26.75,157.41,59.28,122.11,41.68,88.73,0
,,,,,,,4527,26.18,154.05,58.01,119.5,40.79,86.84,0
,,,,,,,4528,25.04,147.33,55.48,114.28,39.01,83.05,0
,,,,,,,4529,23.83,140.23,52.81,108.78,37.13,79.05,0
,,,,,,,4530,21.36,125.66,47.32,97.48,33.27,70.83,0
,,,,,,,4531,18.37,108.1,40.71,83.86,28.62,60.94,0
,,,,,,,4532,14.69,86.44,32.55,67.05,22.89,48.73,0
,,,,,,,4533,11.71,68.88,25.94,53.43,18.24,38.83,0
,,,,,,,4534,9.1,53.57,20.17,41.55,14.18,30.2,0
,,,,,,,4535,6.56,38.62,14.55,29.96,10.23,21.77,0
,,,,,,,4536,4.47,26.3,9.9,20.4,6.96,14.82,0
,,,,,,,4537,1.62,9.51,3.58,7.38,2.52,5.36,0
,,,,,,,4538,1.22,7.17,2.7,5.57,1.9,4.04,0
,,,,,,,4539,1.75,10.29,3.88,7.98,2.73,5.8,0
,,,,,,,4540,4,23.55,8.87,18.27,6.24,13.28,0
,,,,,,,4541,8.24,48.5,18.27,37.63,12.84,27.34,0
,,,,,,,4542,13.41,78.92,29.72,61.22,20.9,44.49,0
,,,,,,,4543,16.79,98.8,37.21,76.64,26.16,55.69,0
,,,,,,,4544,19.24,113.23,42.64,87.83,29.98,63.83,0
,,,,,,,4545,20.24,119.08,44.84,92.37,31.53,67.12,0
,,,,,,,4546,21.43,126.1,47.49,97.82,33.39,71.08,0
,,,,,,,4547,25.41,149.49,56.3,115.96,39.58,84.27,0
,,,,,,,4548,27.06,159.24,59.97,123.52,42.16,89.76,0
,,,,,,,4549,27.86,163.92,61.73,127.15,43.4,92.4,0
,,,,,,,4550,27.33,160.8,60.55,124.73,42.58,90.64,0
,,,,,,,4551,27.06,159.24,59.97,123.52,42.16,89.76,0
,,,,,,,4552,25.94,152.61,57.47,118.38,40.41,86.03,0
,,,,,,,4553,24.61,144.81,54.53,112.33,38.34,81.63,0
,,,,,,,4554,21.76,128.04,48.22,99.33,33.9,72.18,0
,,,,,,,4555,18.12,106.6,40.14,82.69,28.23,60.09,0
,,,,,,,4556,13.81,81.26,30.6,63.03,21.52,45.8,0
,,,,,,,4557,10.5,61.76,23.26,47.91,16.35,34.81,0
,,,,,,,4558,7.32,43.05,16.21,33.39,11.4,24.26,0
,,,,,,,4559,4.53,26.67,10.04,20.69,7.06,15.03,0
,,,,,,,4560,2.68,15.75,5.93,12.22,4.17,8.88,0
,,,,,,,4561,2.49,14.67,5.53,11.38,3.89,8.27,0
,,,,,,,4562,1.8,10.6,3.99,8.22,2.81,5.97,0
,,,,,,,4563,1.66,9.78,3.68,7.59,2.59,5.51,0
,,,,,,,4564,2.46,14.47,5.45,11.22,3.83,8.16,0
,,,,,,,4565,4.43,26.09,9.82,20.24,6.91,14.71,0
,,,,,,,4566,7.27,42.8,16.12,33.2,11.33,24.13,0
,,,,,,,4567,10.98,64.61,24.33,50.12,17.11,36.42,0
,,,,,,,4568,15,88.25,33.23,68.46,23.37,49.74,0
,,,,,,,4569,18.95,111.48,41.98,86.48,29.52,62.84,0
,,,,,,,4570,21.02,123.71,46.59,95.96,32.76,69.73,0
,,,,,,,4571,21.68,127.58,48.05,98.97,33.78,71.92,0
,,,,,,,4572,22.62,133.08,50.12,103.24,35.24,75.02,0
,,,,,,,4573,24.07,141.64,53.34,109.88,37.51,79.84,0
,,,,,,,4574,25.15,147.96,55.72,114.78,39.18,83.41,0
,,,,,,,4575,26.32,154.89,58.33,120.15,41.01,87.31,0
,,,,,,,4576,26.98,158.76,59.79,123.16,42.04,89.49,0
,,,,,,,4577,25.67,151.02,56.87,117.15,39.99,85.13,0
,,,,,,,4578,23.24,136.75,51.5,106.08,36.21,77.09,0
,,,,,,,4579,19.29,113.52,42.75,88.06,30.06,63.99,0
,,,,,,,4580,14.93,87.84,33.08,68.14,23.26,49.51,0
,,,,,,,4581,11.4,67.05,25.25,52.01,17.75,37.8,0
,,,,,,,4582,8.83,51.97,19.57,40.31,13.76,29.3,0
,,,,,,,4583,6.2,36.48,13.74,28.3,9.66,20.56,0
,,,,,,,4584,3.95,23.23,8.75,18.02,6.15,13.1,0
,,,,,,,4585,1.69,9.92,3.74,7.7,2.63,5.59,0
,,,,,,,4586,1.24,7.28,2.74,5.65,1.93,4.1,0
,,,,,,,4587,1.74,10.25,3.86,7.95,2.72,5.78,0
,,,,,,,4588,4.05,23.82,8.97,18.48,6.31,13.43,0
,,,,,,,4589,8.71,51.27,19.31,39.77,13.58,28.9,0
,,,,,,,4590,14,82.37,31.02,63.89,21.81,46.43,0
,,,,,,,4591,17.32,101.88,38.37,79.03,26.98,57.43,0
,,,,,,,4592,19.85,116.77,43.97,90.58,30.92,65.82,0
,,,,,,,4593,20.91,123.06,46.34,95.46,32.58,69.37,0
,,,,,,,4594,20.01,117.76,44.35,91.35,31.18,66.38,0
,,,,,,,4595,19.9,117.1,44.1,90.84,31.01,66.01,0
,,,,,,,4596,20.63,121.4,45.72,94.17,32.15,68.43,0
,,,,,,,4597,21.93,129.01,48.58,100.08,34.16,72.72,0
,,,,,,,4598,22.77,133.97,50.45,103.93,35.47,75.52,0
,,,,,,,4599,24.62,144.89,54.56,112.39,38.36,81.67,0
,,,,,,,4600,26.14,153.82,57.93,119.32,40.73,86.71,0
,,,,,,,4601,25.41,149.52,56.31,115.99,39.59,84.28,0
,,,,,,,4602,23.89,140.59,52.94,109.06,37.23,79.25,0
,,,,,,,4603,19.68,115.78,43.6,89.81,30.66,65.26,0
,,,,,,,4604,14.45,85.01,32.02,65.95,22.51,47.92,0
,,,,,,,4605,10.46,61.53,23.17,47.73,16.29,34.68,0
,,,,,,,4606,7.87,46.31,17.44,35.92,12.26,26.11,0
,,,,,,,4607,4.67,27.46,10.34,21.3,7.27,15.48,0
,,,,,,,4608,2.64,15.55,5.85,12.06,4.12,8.76,0
,,,,,,,4609,1.76,10.36,3.9,8.04,2.74,5.84,0
,,,,,,,4610,1.29,7.6,2.86,5.89,2.01,4.28,0
,,,,,,,4611,1.82,10.71,4.03,8.31,2.84,6.04,0
,,,,,,,4612,4.23,24.87,9.36,19.29,6.58,14.02,0
,,,,,,,4613,9.1,53.54,20.16,41.53,14.18,30.18,0
,,,,,,,4614,14.62,86,32.39,66.71,22.77,48.48,0
,,,,,,,4615,18.08,106.38,40.06,82.52,28.17,59.97,0
,,,,,,,4616,20.72,121.92,45.91,94.58,32.28,68.73,0
,,,,,,,4617,21.84,128.48,48.39,99.67,34.02,72.43,0
,,,,,,,4618,20.9,122.96,46.3,95.38,32.56,69.31,0
,,,,,,,4619,20.78,122.27,46.04,94.85,32.37,68.92,0
,,,,,,,4620,21.54,126.76,47.74,98.33,33.56,71.45,0
,,,,,,,4621,22.89,134.7,50.73,104.49,35.67,75.93,0
,,,,,,,4622,23.77,139.88,52.68,108.51,37.04,78.85,0
,,,,,,,4623,25.71,151.28,56.97,117.35,40.06,85.28,0
,,,,,,,4624,27.3,160.61,60.48,124.59,42.53,90.53,0
,,,,,,,4625,26.53,156.12,58.79,121.1,41.34,88,0
,,,,,,,4626,24.95,146.79,55.28,113.87,38.87,82.75,0
,,,,,,,4627,20.54,120.89,45.52,93.77,32.01,68.14,0
,,,,,,,4628,15.09,88.76,33.43,68.86,23.5,50.04,0
,,,,,,,4629,10.92,64.24,24.19,49.83,17.01,36.21,0
,,,,,,,4630,8.22,48.35,18.21,37.51,12.8,27.26,0
,,,,,,,4631,4.87,28.67,10.8,22.24,7.59,16.16,0
,,,,,,,4632,2.76,16.23,6.11,12.59,4.3,9.15,0
,,,,,,,4633,1.86,10.95,4.12,8.49,2.9,6.17,0
,,,,,,,4634,1.36,8.03,3.02,6.23,2.13,4.52,0
,,,,,,,4635,1.92,11.31,4.26,8.77,2.99,6.38,0
,,,,,,,4636,4.46,26.27,9.89,20.38,6.96,14.81,0
,,,,,,,4637,9.61,56.55,21.3,43.87,14.97,31.88,0
,,,,,,,4638,15.44,90.85,34.21,70.47,24.06,51.21,0
,,,,,,,4639,19.1,112.37,42.32,87.17,29.75,63.34,0
,,,,,,,4640,21.89,128.79,48.5,99.91,34.1,72.6,0
,,,,,,,4641,23.07,135.72,51.11,105.28,35.94,76.51,0
,,,,,,,4642,22.07,129.89,48.91,100.76,34.39,73.22,0
,,,,,,,4643,21.95,129.16,48.64,100.19,34.2,72.8,0
,,,,,,,4644,22.76,133.9,50.42,103.87,35.45,75.48,0
,,,,,,,4645,24.18,142.29,53.58,110.38,37.68,80.21,0
,,,,,,,4646,25.11,147.76,55.65,114.62,39.13,83.29,0
,,,,,,,4647,27.16,159.8,60.18,123.96,42.31,90.08,0
,,,,,,,4648,28.83,169.65,63.89,131.6,44.92,95.63,0
,,,,,,,4649,28.03,164.91,62.1,127.93,43.67,92.96,0
,,,,,,,4650,26.35,155.06,58.39,120.28,41.06,87.41,0
,,,,,,,4651,21.7,127.7,48.09,99.06,33.81,71.98,0
,,,,,,,4652,15.94,93.77,35.31,72.74,24.83,52.86,0
,,,,,,,4653,11.53,67.86,25.56,52.64,17.97,38.25,0
,,,,,,,4654,8.68,51.08,19.24,39.62,13.52,28.79,0
,,,,,,,4655,5.15,30.28,11.4,23.49,8.02,17.07,0
,,,,,,,4656,2.91,17.15,6.46,13.3,4.54,9.67,0
,,,,,,,4657,2.86,16.85,6.35,13.07,4.46,9.5,0
,,,,,,,4658,2.02,11.89,4.48,9.22,3.15,6.7,0
,,,,,,,4659,1.96,11.51,4.34,8.93,3.05,6.49,0
,,,,,,,4660,2.74,16.15,6.08,12.52,4.27,9.1,0
,,,,,,,4661,5.09,29.95,11.28,23.24,7.93,16.88,0
,,,,,,,4662,8.36,49.18,18.52,38.15,13.02,27.73,0
,,,,,,,4663,12.69,74.67,28.12,57.93,19.77,42.09,0
,,,,,,,4664,17.24,101.41,38.19,78.67,26.85,57.17,0
,,,,,,,4665,21.85,128.57,48.42,99.74,34.04,72.48,0
,,,,,,,4666,24.2,142.38,53.62,110.45,37.7,80.26,0
,,,,,,,4667,24.98,147.01,55.36,114.04,38.93,82.87,0
,,,,,,,4668,26.13,153.73,57.89,119.25,40.7,86.66,0
,,,,,,,4669,27.76,163.36,61.52,126.73,43.26,92.09,0
,,,,,,,4670,28.98,170.5,64.21,132.26,45.15,96.11,0
,,,,,,,4671,30.4,178.88,67.36,138.76,47.37,100.84,0
,,,,,,,4672,31.19,183.51,69.11,142.36,48.59,103.45,0
,,,,,,,4673,29.64,174.38,65.67,135.27,46.17,98.3,0
,,,,,,,4674,26.81,157.73,59.4,122.36,41.77,88.91,0
,,,,,,,4675,22.28,131.07,49.36,101.68,34.71,73.89,0
,,,,,,,4676,17.32,101.91,38.38,79.06,26.99,57.45,0
,,,,,,,4677,13.22,77.76,29.28,60.32,20.59,43.83,0
,,,,,,,4678,10.32,60.7,22.86,47.09,16.07,34.22,0
,,,,,,,4679,7.2,42.38,15.96,32.88,11.22,23.89,0
,,,,,,,4680,4.66,27.41,10.32,21.26,7.26,15.45,0
,,,,,,,4681,2.88,16.96,6.39,13.16,4.49,9.56,0
,,,,,,,4682,3.71,21.82,8.22,16.92,5.78,12.3,0
,,,,,,,4683,1.36,7.99,3.01,6.2,2.12,4.51,0
,,,,,,,4684,2.12,12.48,4.7,9.68,3.3,7.03,0
,,,,,,,4685,3.96,23.31,8.78,18.08,6.17,13.14,0
,,,,,,,4686,6.5,38.25,14.4,29.67,10.13,21.56,0
,,,,,,,4687,9.93,58.42,22,45.32,15.47,32.93,0
,,,,,,,4688,14.06,82.7,31.15,64.15,21.9,46.62,0
,,,,,,,4689,18.37,108.1,40.71,83.86,28.62,60.94,0
,,,,,,,4690,23.64,139.11,52.39,107.91,36.83,78.42,0
,,,,,,,4691,27.01,158.91,59.84,123.27,42.08,89.58,0
,,,,,,,4692,27.7,163.02,61.39,126.45,43.16,91.89,0
,,,,,,,4693,27.58,162.27,61.11,125.88,42.97,91.47,0
,,,,,,,4694,26.75,157.41,59.28,122.11,41.68,88.73,0
,,,,,,,4695,26.18,154.05,58.01,119.5,40.79,86.84,0
,,,,,,,4696,25.04,147.33,55.48,114.28,39.01,83.05,0
,,,,,,,4697,23.83,140.23,52.81,108.78,37.13,79.05,0
,,,,,,,4698,21.36,125.66,47.32,97.48,33.27,70.83,0
,,,,,,,4699,18.37,108.1,40.71,83.86,28.62,60.94,0
,,,,,,,4700,14.69,86.44,32.55,67.05,22.89,48.73,0
,,,,,,,4701,11.71,68.88,25.94,53.43,18.24,38.83,0
,,,,,,,4702,9.1,53.57,20.17,41.55,14.18,30.2,0
,,,,,,,4703,6.56,38.62,14.55,29.96,10.23,21.77,0
,,,,,,,4704,4.47,26.3,9.9,20.4,6.96,14.82,0
,,,,,,,4705,1.62,9.51,3.58,7.38,2.52,5.36,0
,,,,,,,4706,1.22,7.17,2.7,5.57,1.9,4.04,0
,,,,,,,4707,1.75,10.29,3.88,7.98,2.73,5.8,0
,,,,,,,4708,4,23.55,8.87,18.27,6.24,13.28,0
,,,,,,,4709,8.24,48.5,18.27,37.63,12.84,27.34,0
,,,,,,,4710,13.41,78.92,29.72,61.22,20.9,44.49,0
,,,,,,,4711,16.79,98.8,37.21,76.64,26.16,55.69,0
,,,,,,,4712,19.24,113.23,42.64,87.83,29.98,63.83,0
,,,,,,,4713,20.24,119.08,44.84,92.37,31.53,67.12,0
,,,,,,,4714,21.43,126.1,47.49,97.82,33.39,71.08,0
,,,,,,,4715,25.41,149.49,56.3,115.96,39.58,84.27,0
,,,,,,,4716,27.06,159.24,59.97,123.52,42.16,89.76,0
,,,,,,,4717,27.86,163.92,61.73,127.15,43.4,92.4,0
,,,,,,,4718,27.33,160.8,60.55,124.73,42.58,90.64,0
,,,,,,,4719,27.06,159.24,59.97,123.52,42.16,89.76,0
,,,,,,,4720,25.94,152.61,57.47,118.38,40.41,86.03,0
,,,,,,,4721,24.61,144.81,54.53,112.33,38.34,81.63,0
,,,,,,,4722,21.76,128.04,48.22,99.33,33.9,72.18,0
,,,,,,,4723,18.12,106.6,40.14,82.69,28.23,60.09,0
,,,,,,,4724,13.81,81.26,30.6,63.03,21.52,45.8,0
,,,,,,,4725,10.5,61.76,23.26,47.91,16.35,34.81,0
,,,,,,,4726,7.32,43.05,16.21,33.39,11.4,24.26,0
,,,,,,,4727,4.53,26.67,10.04,20.69,7.06,15.03,0
,,,,,,,4728,2.68,15.75,5.93,12.22,4.17,8.88,0
,,,,,,,4729,2.49,14.67,5.53,11.38,3.89,8.27,0
,,,,,,,4730,1.8,10.6,3.99,8.22,2.81,5.97,0
,,,,,,,4731,1.66,9.78,3.68,7.59,2.59,5.51,0
,,,,,,,4732,2.46,14.47,5.45,11.22,3.83,8.16,0
,,,,,,,4733,4.43,26.09,9.82,20.24,6.91,14.71,0
,,,,,,,4734,7.27,42.8,16.12,33.2,11.33,24.13,0
,,,,,,,4735,10.98,64.61,24.33,50.12,17.11,36.42,0
,,,,,,,4736,15,88.25,33.23,68.46,23.37,49.74,0
,,,,,,,4737,18.95,111.48,41.98,86.48,29.52,62.84,0
,,,,,,,4738,21.02,123.71,46.59,95.96,32.76,69.73,0
,,,,,,,4739,21.68,127.58,48.05,98.97,33.78,71.92,0
,,,,,,,4740,22.62,133.08,50.12,103.24,35.24,75.02,0
,,,,,,,4741,24.07,141.64,53.34,109.88,37.51,79.84,0
,,,,,,,4742,25.15,147.96,55.72,114.78,39.18,83.41,0
,,,,,,,4743,26.32,154.89,58.33,120.15,41.01,87.31,0
,,,,,,,4744,26.98,158.76,59.79,123.16,42.04,89.49,0
,,,,,,,4745,25.67,151.02,56.87,117.15,39.99,85.13,0
,,,,,,,4746,23.24,136.75,51.5,106.08,36.21,77.09,0
,,,,,,,4747,19.29,113.52,42.75,88.06,30.06,63.99,0
,,,,,,,4748,14.93,87.84,33.08,68.14,23.26,49.51,0
,,,,,,,4749,11.4,67.05,25.25,52.01,17.75,37.8,0
,,,,,,,4750,8.83,51.97,19.57,40.31,13.76,29.3,0
,,,,,,,4751,6.2,36.48,13.74,28.3,9.66,20.56,0
,,,,,,,4752,3.95,23.23,8.75,18.02,6.15,13.1,0
,,,,,,,4753,1.69,9.92,3.74,7.7,2.63,5.59,0
,,,,,,,4754,1.24,7.28,2.74,5.65,1.93,4.1,0
,,,,,,,4755,1.74,10.25,3.86,7.95,2.72,5.78,0
,,,,,,,4756,4.05,23.82,8.97,18.48,6.31,13.43,0
,,,,,,,4757,8.71,51.27,19.31,39.77,13.58,28.9,0
,,,,,,,4758,14,82.37,31.02,63.89,21.81,46.43,0
,,,,,,,4759,17.32,101.88,38.37,79.03,26.98,57.43,0
,,,,,,,4760,19.85,116.77,43.97,90.58,30.92,65.82,0
,,,,,,,4761,20.91,123.06,46.34,95.46,32.58,69.37,0
,,,,,,,4762,20.01,117.76,44.35,91.35,31.18,66.38,0
,,,,,,,4763,19.9,117.1,44.1,90.84,31.01,66.01,0
,,,,,,,4764,20.63,121.4,45.72,94.17,32.15,68.43,0
,,,,,,,4765,21.93,129.01,48.58,100.08,34.16,72.72,0
