Time_Index,Liquid_DAC_1,Liquid_DAC_2,Liquid_DAC_3,Liquid_DAC_4,Liquid_DAC_5,Liquid_DAC_6,Liquid_DAC_7,Liquid_DAC_8,Liquid_DAC_9,Solid_DAC_1,Solid_DAC_2,Solid_DAC_3,Solid_DAC_4,Solid_DAC_5,Solid_DAC_6,Solid_DAC_7,Solid_DAC_8,Solid_DAC_9
6757,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
6758,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
6759,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
6760,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
6761,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
6762,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
6763,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
6764,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
6765,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
6766,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
6767,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
6768,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
6769,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
6770,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
6771,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
6772,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
6773,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
6774,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
6775,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
6776,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
6777,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
6778,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
6779,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
6780,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
6781,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
6782,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
6783,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
6784,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
6785,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
6786,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
6787,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
6788,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
6789,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
6790,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
6791,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
6792,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
6793,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
6794,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
6795,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
6796,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
6797,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
6798,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
6799,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
6800,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
6801,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
6802,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
6803,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
6804,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
6805,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
6806,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
6807,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
6808,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
6809,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
6810,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
6811,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
6812,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
6813,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
6814,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
6815,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
6816,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
6817,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
6818,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
6819,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
6820,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
6821,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
6822,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
6823,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
6824,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
6825,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
6826,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
6827,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
6828,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
6829,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
6830,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
6831,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
6832,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
6833,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
6834,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
6835,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
6836,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
6837,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
6838,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
6839,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
6840,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
6841,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
6842,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
6843,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
6844,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
6845,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
6846,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
6847,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
6848,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
6849,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
6850,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
6851,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
6852,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
6853,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
6854,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
6855,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
6856,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
6857,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
6858,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
6859,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
6860,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
6861,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
6862,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
6863,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
6864,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
6865,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
6866,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
6867,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
6868,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
6869,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
6870,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
6871,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
6872,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
6873,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
6874,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
6875,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
6876,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
6877,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
6878,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
6879,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
6880,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
6881,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
6882,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
6883,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
6884,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
6885,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
6886,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
6887,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
6888,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
6889,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
6890,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
6891,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
6892,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
6893,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
6894,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
6895,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
6896,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
6897,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
6898,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
6899,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
6900,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
6901,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
6902,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
6903,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
6904,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
6905,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
6906,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
6907,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
6908,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
6909,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
6910,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
6911,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
6912,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
6913,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
6914,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
6915,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
6916,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
6917,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
6918,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
6919,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
6920,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
6921,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
6922,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
6923,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
6924,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
6925,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
6926,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
6927,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
6928,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
6929,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
6930,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
6931,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
6932,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
6933,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
6934,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
6935,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
6936,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
6937,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
6938,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
6939,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
6940,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
6941,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
6942,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
6943,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
6944,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
6945,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
6946,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
6947,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
6948,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
6949,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
6950,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
6951,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
6952,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
6953,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
6954,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
6955,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
6956,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
6957,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
6958,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
6959,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
6960,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
6961,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
6962,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
6963,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
6964,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
6965,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
6966,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
6967,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
6968,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
6969,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
6970,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
6971,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
6972,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
6973,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
6974,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
6975,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
6976,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
6977,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
6978,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
6979,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
6980,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
6981,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
6982,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
6983,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
6984,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
6985,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
6986,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
6987,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
6988,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
6989,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
6990,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
6991,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
6992,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
6993,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
6994,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
6995,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
6996,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
6997,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
6998,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
6999,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
7000,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
7001,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
7002,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
7003,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
7004,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
7005,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
7006,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
7007,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
7008,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
7009,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
7010,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
7011,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
7012,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
7013,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
7014,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
7015,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
7016,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
7017,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
7018,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
7019,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
7020,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
7021,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
7022,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
7023,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
7024,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
7025,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
7026,1,1,1,1,1,1,1,1,1,1,0.9,0.8,1,0.9,0.8,1,0.9,0.8
