Time_Index,elec_price_per_MWh_z1,elec_price_per_MWh_z2,elec_price_per_MWh_z3
6574,0.04,0.04,0.04
6575,0.04,0.04,0.04
6576,0.04,0.04,0.04
6577,0.04,0.04,0.04
6578,0.04,0.04,0.04
6579,0.04,0.04,0.04
6580,0.04,0.04,0.04
6581,0.04,0.04,0.04
6582,0.04,0.04,0.04
6583,0.04,0.04,0.04
6584,0.04,0.04,0.04
6585,0.04,0.04,0.04
6586,0.04,0.04,0.04
6587,0.04,0.04,0.04
6588,0.04,0.04,0.04
6589,0.04,0.04,0.04
6590,0.04,0.04,0.04
6591,0.04,0.04,0.04
6592,0.04,0.04,0.04
6593,0.04,0.04,0.04
6594,0.04,0.04,0.04
6595,0.04,0.04,0.04
6596,0.04,0.04,0.04
6597,0.04,0.04,0.04
6598,0.04,0.04,0.04
6599,0.04,0.04,0.04
6600,0.04,0.04,0.04
6601,0.04,0.04,0.04
6602,0.04,0.04,0.04
6603,0.04,0.04,0.04
6604,0.04,0.04,0.04
6605,0.04,0.04,0.04
6606,0.04,0.04,0.04
6607,0.04,0.04,0.04
6608,0.04,0.04,0.04
6609,0.04,0.04,0.04
6610,0.04,0.04,0.04
6611,0.04,0.04,0.04
6612,0.04,0.04,0.04
6613,0.04,0.04,0.04
6614,0.04,0.04,0.04
6615,0.04,0.04,0.04
6616,0.04,0.04,0.04
6617,0.04,0.04,0.04
6618,0.04,0.04,0.04
6619,0.04,0.04,0.04
6620,0.04,0.04,0.04
6621,0.04,0.04,0.04
6622,0.04,0.04,0.04
6623,0.04,0.04,0.04
6624,0.04,0.04,0.04
6625,0.04,0.04,0.04
6626,0.04,0.04,0.04
6627,0.04,0.04,0.04
6628,0.04,0.04,0.04
6629,0.04,0.04,0.04
6630,0.04,0.04,0.04
6631,0.04,0.04,0.04
6632,0.04,0.04,0.04
6633,0.04,0.04,0.04
6634,0.04,0.04,0.04
6635,0.04,0.04,0.04
6636,0.04,0.04,0.04
6637,0.04,0.04,0.04
6638,0.04,0.04,0.04
6639,0.04,0.04,0.04
6640,0.04,0.04,0.04
6641,0.04,0.04,0.04
6642,0.04,0.04,0.04
6643,0.04,0.04,0.04
6644,0.04,0.04,0.04
6645,0.04,0.04,0.04
6646,0.04,0.04,0.04
6647,0.04,0.04,0.04
6648,0.04,0.04,0.04
6649,0.04,0.04,0.04
6650,0.04,0.04,0.04
6651,0.04,0.04,0.04
6652,0.04,0.04,0.04
6653,0.04,0.04,0.04
6654,0.04,0.04,0.04
6655,0.04,0.04,0.04
6656,0.04,0.04,0.04
6657,0.04,0.04,0.04
6658,0.04,0.04,0.04
6659,0.04,0.04,0.04
6660,0.04,0.04,0.04
6661,0.04,0.04,0.04
6662,0.04,0.04,0.04
6663,0.04,0.04,0.04
6664,0.04,0.04,0.04
6665,0.04,0.04,0.04
6666,0.04,0.04,0.04
6667,0.04,0.04,0.04
6668,0.04,0.04,0.04
6669,0.04,0.04,0.04
6670,0.04,0.04,0.04
6671,0.04,0.04,0.04
6672,0.04,0.04,0.04
6673,0.04,0.04,0.04
6674,0.04,0.04,0.04
6675,0.04,0.04,0.04
6676,0.04,0.04,0.04
6677,0.04,0.04,0.04
6678,0.04,0.04,0.04
6679,0.04,0.04,0.04
6680,0.04,0.04,0.04
6681,0.04,0.04,0.04
6682,0.04,0.04,0.04
6683,0.04,0.04,0.04
6684,0.04,0.04,0.04
6685,0.04,0.04,0.04
6686,0.04,0.04,0.04
6687,0.04,0.04,0.04
6688,0.04,0.04,0.04
6689,0.04,0.04,0.04
6690,0.04,0.04,0.04
6691,0.04,0.04,0.04
6692,0.04,0.04,0.04
6693,0.04,0.04,0.04
6694,0.04,0.04,0.04
6695,0.04,0.04,0.04
6696,0.04,0.04,0.04
6697,0.04,0.04,0.04
6698,0.04,0.04,0.04
6699,0.04,0.04,0.04
6700,0.04,0.04,0.04
6701,0.04,0.04,0.04
6702,0.04,0.04,0.04
6703,0.04,0.04,0.04
6704,0.04,0.04,0.04
6705,0.04,0.04,0.04
6706,0.04,0.04,0.04
6707,0.04,0.04,0.04
6708,0.04,0.04,0.04
6709,0.04,0.04,0.04
6710,0.04,0.04,0.04
6711,0.04,0.04,0.04
6712,0.04,0.04,0.04
6713,0.04,0.04,0.04
6714,0.04,0.04,0.04
6715,0.04,0.04,0.04
6716,0.04,0.04,0.04
6717,0.04,0.04,0.04
6718,0.04,0.04,0.04
6719,0.04,0.04,0.04
6720,0.04,0.04,0.04
6721,0.04,0.04,0.04
6722,0.04,0.04,0.04
6723,0.04,0.04,0.04
6724,0.04,0.04,0.04
6725,0.04,0.04,0.04
6726,0.04,0.04,0.04
6727,0.04,0.04,0.04
6728,0.04,0.04,0.04
6729,0.04,0.04,0.04
6730,0.04,0.04,0.04
6731,0.04,0.04,0.04
6732,0.04,0.04,0.04
6733,0.04,0.04,0.04
6734,0.04,0.04,0.04
6735,0.04,0.04,0.04
6736,0.04,0.04,0.04
6737,0.04,0.04,0.04
6738,0.04,0.04,0.04
6739,0.04,0.04,0.04
6740,0.04,0.04,0.04
6741,0.04,0.04,0.04
6742,0.04,0.04,0.04
6743,0.04,0.04,0.04
6744,0.04,0.04,0.04
6745,0.04,0.04,0.04
6746,0.04,0.04,0.04
6747,0.04,0.04,0.04
6748,0.04,0.04,0.04
6749,0.04,0.04,0.04
6750,0.04,0.04,0.04
6751,0.04,0.04,0.04
6752,0.04,0.04,0.04
6753,0.04,0.04,0.04
6754,0.04,0.04,0.04
6755,0.04,0.04,0.04
6756,0.04,0.04,0.04
6757,0.04,0.04,0.04
6758,0.04,0.04,0.04
6759,0.04,0.04,0.04
6760,0.04,0.04,0.04
6761,0.04,0.04,0.04
6762,0.04,0.04,0.04
6763,0.04,0.04,0.04
6764,0.04,0.04,0.04
6765,0.04,0.04,0.04
6766,0.04,0.04,0.04
6767,0.04,0.04,0.04
6768,0.04,0.04,0.04
6769,0.04,0.04,0.04
6770,0.04,0.04,0.04
6771,0.04,0.04,0.04
6772,0.04,0.04,0.04
6773,0.04,0.04,0.04
6774,0.04,0.04,0.04
6775,0.04,0.04,0.04
6776,0.04,0.04,0.04
6777,0.04,0.04,0.04
6778,0.04,0.04,0.04
6779,0.04,0.04,0.04
6780,0.04,0.04,0.04
6781,0.04,0.04,0.04
6782,0.04,0.04,0.04
6783,0.04,0.04,0.04
6784,0.04,0.04,0.04
6785,0.04,0.04,0.04
6786,0.04,0.04,0.04
6787,0.04,0.04,0.04
6788,0.04,0.04,0.04
6789,0.04,0.04,0.04
6790,0.04,0.04,0.04
6791,0.04,0.04,0.04
6792,0.04,0.04,0.04
6793,0.04,0.04,0.04
6794,0.04,0.04,0.04
6795,0.04,0.04,0.04
6796,0.04,0.04,0.04
6797,0.04,0.04,0.04
6798,0.04,0.04,0.04
6799,0.04,0.04,0.04
6800,0.04,0.04,0.04
6801,0.04,0.04,0.04
6802,0.04,0.04,0.04
6803,0.04,0.04,0.04
6804,0.04,0.04,0.04
6805,0.04,0.04,0.04
6806,0.04,0.04,0.04
6807,0.04,0.04,0.04
6808,0.04,0.04,0.04
6809,0.04,0.04,0.04
6810,0.04,0.04,0.04
6811,0.04,0.04,0.04
6812,0.04,0.04,0.04
6813,0.04,0.04,0.04
6814,0.04,0.04,0.04
6815,0.04,0.04,0.04
6816,0.04,0.04,0.04
6817,0.04,0.04,0.04
6818,0.04,0.04,0.04
6819,0.04,0.04,0.04
6820,0.04,0.04,0.04
6821,0.04,0.04,0.04
6822,0.04,0.04,0.04
6823,0.04,0.04,0.04
6824,0.04,0.04,0.04
6825,0.04,0.04,0.04
6826,0.04,0.04,0.04
6827,0.04,0.04,0.04
6828,0.04,0.04,0.04
6829,0.04,0.04,0.04
6830,0.04,0.04,0.04
6831,0.04,0.04,0.04
6832,0.04,0.04,0.04
6833,0.04,0.04,0.04
6834,0.04,0.04,0.04
6835,0.04,0.04,0.04
6836,0.04,0.04,0.04
6837,0.04,0.04,0.04
6838,0.04,0.04,0.04
6839,0.04,0.04,0.04
6840,0.04,0.04,0.04
6841,0.04,0.04,0.04
6842,0.04,0.04,0.04
6843,0.04,0.04,0.04
6844,0.04,0.04,0.04
6845,0.04,0.04,0.04
6846,0.04,0.04,0.04
6847,0.04,0.04,0.04
6848,0.04,0.04,0.04
6849,0.04,0.04,0.04
6850,0.04,0.04,0.04
6851,0.04,0.04,0.04
6852,0.04,0.04,0.04
6853,0.04,0.04,0.04
6854,0.04,0.04,0.04
6855,0.04,0.04,0.04
6856,0.04,0.04,0.04
6857,0.04,0.04,0.04
6858,0.04,0.04,0.04
6859,0.04,0.04,0.04
6860,0.04,0.04,0.04
6861,0.04,0.04,0.04
6862,0.04,0.04,0.04
6863,0.04,0.04,0.04
6864,0.04,0.04,0.04
6865,0.04,0.04,0.04
6866,0.04,0.04,0.04
6867,0.04,0.04,0.04
6868,0.04,0.04,0.04
6869,0.04,0.04,0.04
6870,0.04,0.04,0.04
6871,0.04,0.04,0.04
6872,0.04,0.04,0.04
6873,0.04,0.04,0.04
6874,0.04,0.04,0.04
6875,0.04,0.04,0.04
6876,0.04,0.04,0.04
6877,0.04,0.04,0.04
6878,0.04,0.04,0.04
6879,0.04,0.04,0.04
6880,0.04,0.04,0.04
6881,0.04,0.04,0.04
6882,0.04,0.04,0.04
6883,0.04,0.04,0.04
6884,0.04,0.04,0.04
6885,0.04,0.04,0.04
6886,0.04,0.04,0.04
6887,0.04,0.04,0.04
6888,0.04,0.04,0.04
6889,0.04,0.04,0.04
6890,0.04,0.04,0.04
6891,0.04,0.04,0.04
6892,0.04,0.04,0.04
6893,0.04,0.04,0.04
6894,0.04,0.04,0.04
6895,0.04,0.04,0.04
6896,0.04,0.04,0.04
6897,0.04,0.04,0.04
6898,0.04,0.04,0.04
6899,0.04,0.04,0.04
6900,0.04,0.04,0.04
6901,0.04,0.04,0.04
6902,0.04,0.04,0.04
6903,0.04,0.04,0.04
6904,0.04,0.04,0.04
6905,0.04,0.04,0.04
6906,0.04,0.04,0.04
6907,0.04,0.04,0.04
6908,0.04,0.04,0.04
6909,0.04,0.04,0.04
6910,0.04,0.04,0.04
6911,0.04,0.04,0.04
6912,0.04,0.04,0.04
6913,0.04,0.04,0.04
6914,0.04,0.04,0.04
6915,0.04,0.04,0.04
6916,0.04,0.04,0.04
6917,0.04,0.04,0.04
6918,0.04,0.04,0.04
6919,0.04,0.04,0.04
6920,0.04,0.04,0.04
6921,0.04,0.04,0.04
6922,0.04,0.04,0.04
6923,0.04,0.04,0.04
6924,0.04,0.04,0.04
6925,0.04,0.04,0.04
6926,0.04,0.04,0.04
6927,0.04,0.04,0.04
6928,0.04,0.04,0.04
6929,0.04,0.04,0.04
6930,0.04,0.04,0.04
6931,0.04,0.04,0.04
6932,0.04,0.04,0.04
6933,0.04,0.04,0.04
6934,0.04,0.04,0.04
6935,0.04,0.04,0.04
6936,0.04,0.04,0.04
6937,0.04,0.04,0.04
6938,0.04,0.04,0.04
6939,0.04,0.04,0.04
6940,0.04,0.04,0.04
6941,0.04,0.04,0.04
6942,0.04,0.04,0.04
6943,0.04,0.04,0.04
6944,0.04,0.04,0.04
6945,0.04,0.04,0.04
6946,0.04,0.04,0.04
6947,0.04,0.04,0.04
6948,0.04,0.04,0.04
6949,0.04,0.04,0.04
6950,0.04,0.04,0.04
6951,0.04,0.04,0.04
6952,0.04,0.04,0.04
6953,0.04,0.04,0.04
6954,0.04,0.04,0.04
6955,0.04,0.04,0.04
6956,0.04,0.04,0.04
6957,0.04,0.04,0.04
6958,0.04,0.04,0.04
6959,0.04,0.04,0.04
6960,0.04,0.04,0.04
6961,0.04,0.04,0.04
6962,0.04,0.04,0.04
6963,0.04,0.04,0.04
6964,0.04,0.04,0.04
6965,0.04,0.04,0.04
6966,0.04,0.04,0.04
6967,0.04,0.04,0.04
6968,0.04,0.04,0.04
6969,0.04,0.04,0.04
6970,0.04,0.04,0.04
6971,0.04,0.04,0.04
6972,0.04,0.04,0.04
6973,0.04,0.04,0.04
6974,0.04,0.04,0.04
6975,0.04,0.04,0.04
6976,0.04,0.04,0.04
6977,0.04,0.04,0.04
6978,0.04,0.04,0.04
6979,0.04,0.04,0.04
6980,0.04,0.04,0.04
6981,0.04,0.04,0.04
6982,0.04,0.04,0.04
6983,0.04,0.04,0.04
6984,0.04,0.04,0.04
6985,0.04,0.04,0.04
6986,0.04,0.04,0.04
6987,0.04,0.04,0.04
6988,0.04,0.04,0.04
6989,0.04,0.04,0.04
6990,0.04,0.04,0.04
6991,0.04,0.04,0.04
6992,0.04,0.04,0.04
6993,0.04,0.04,0.04
6994,0.04,0.04,0.04
6995,0.04,0.04,0.04
6996,0.04,0.04,0.04
6997,0.04,0.04,0.04
6998,0.04,0.04,0.04
6999,0.04,0.04,0.04
7000,0.04,0.04,0.04
7001,0.04,0.04,0.04
7002,0.04,0.04,0.04
7003,0.04,0.04,0.04
7004,0.04,0.04,0.04
7005,0.04,0.04,0.04
7006,0.04,0.04,0.04
7007,0.04,0.04,0.04
7008,0.04,0.04,0.04
7009,0.04,0.04,0.04
7010,0.04,0.04,0.04
7011,0.04,0.04,0.04
7012,0.04,0.04,0.04
7013,0.04,0.04,0.04
7014,0.04,0.04,0.04
7015,0.04,0.04,0.04
7016,0.04,0.04,0.04
7017,0.04,0.04,0.04
7018,0.04,0.04,0.04
7019,0.04,0.04,0.04
7020,0.04,0.04,0.04
7021,0.04,0.04,0.04
7022,0.04,0.04,0.04
7023,0.04,0.04,0.04
7024,0.04,0.04,0.04
7025,0.04,0.04,0.04
7026,0.04,0.04,0.04
7027,0.04,0.04,0.04
7028,0.04,0.04,0.04
7029,0.04,0.04,0.04
7030,0.04,0.04,0.04
7031,0.04,0.04,0.04
7032,0.04,0.04,0.04
7033,0.04,0.04,0.04
7034,0.04,0.04,0.04
7035,0.04,0.04,0.04
7036,0.04,0.04,0.04
7037,0.04,0.04,0.04
7038,0.04,0.04,0.04
7039,0.04,0.04,0.04
7040,0.04,0.04,0.04
7041,0.04,0.04,0.04
7042,0.04,0.04,0.04
7043,0.04,0.04,0.04
7044,0.04,0.04,0.04
7045,0.04,0.04,0.04
7046,0.04,0.04,0.04
7047,0.04,0.04,0.04
7048,0.04,0.04,0.04
7049,0.04,0.04,0.04
7050,0.04,0.04,0.04
7051,0.04,0.04,0.04
7052,0.04,0.04,0.04
7053,0.04,0.04,0.04
7054,0.04,0.04,0.04
7055,0.04,0.04,0.04
7056,0.04,0.04,0.04
7057,0.04,0.04,0.04
7058,0.04,0.04,0.04
7059,0.04,0.04,0.04
7060,0.04,0.04,0.04
7061,0.04,0.04,0.04
7062,0.04,0.04,0.04
7063,0.04,0.04,0.04
7064,0.04,0.04,0.04
7065,0.04,0.04,0.04
7066,0.04,0.04,0.04
7067,0.04,0.04,0.04
7068,0.04,0.04,0.04
7069,0.04,0.04,0.04
7070,0.04,0.04,0.04
7071,0.04,0.04,0.04
7072,0.04,0.04,0.04
7073,0.04,0.04,0.04
7074,0.04,0.04,0.04
7075,0.04,0.04,0.04
7076,0.04,0.04,0.04
7077,0.04,0.04,0.04
7078,0.04,0.04,0.04
7079,0.04,0.04,0.04
7080,0.04,0.04,0.04
7081,0.04,0.04,0.04
7082,0.04,0.04,0.04
7083,0.04,0.04,0.04
7084,0.04,0.04,0.04
7085,0.04,0.04,0.04
7086,0.04,0.04,0.04
7087,0.04,0.04,0.04
7088,0.04,0.04,0.04
7089,0.04,0.04,0.04
7090,0.04,0.04,0.04
7091,0.04,0.04,0.04
7092,0.04,0.04,0.04
7093,0.04,0.04,0.04
7094,0.04,0.04,0.04
7095,0.04,0.04,0.04
7096,0.04,0.04,0.04
7097,0.04,0.04,0.04
7098,0.04,0.04,0.04
7099,0.04,0.04,0.04
7100,0.04,0.04,0.04
7101,0.04,0.04,0.04
7102,0.04,0.04,0.04
7103,0.04,0.04,0.04
7104,0.04,0.04,0.04
7105,0.04,0.04,0.04
7106,0.04,0.04,0.04
7107,0.04,0.04,0.04
7108,0.04,0.04,0.04
7109,0.04,0.04,0.04
7110,0.04,0.04,0.04
7111,0.04,0.04,0.04
7112,0.04,0.04,0.04
7113,0.04,0.04,0.04
7114,0.04,0.04,0.04
7115,0.04,0.04,0.04
7116,0.04,0.04,0.04
7117,0.04,0.04,0.04
7118,0.04,0.04,0.04
7119,0.04,0.04,0.04
7120,0.04,0.04,0.04
7121,0.04,0.04,0.04
7122,0.04,0.04,0.04
7123,0.04,0.04,0.04
7124,0.04,0.04,0.04
7125,0.04,0.04,0.04
7126,0.04,0.04,0.04
7127,0.04,0.04,0.04
7128,0.04,0.04,0.04
7129,0.04,0.04,0.04
7130,0.04,0.04,0.04
7131,0.04,0.04,0.04
7132,0.04,0.04,0.04
7133,0.04,0.04,0.04
7134,0.04,0.04,0.04
7135,0.04,0.04,0.04
7136,0.04,0.04,0.04
7137,0.04,0.04,0.04
7138,0.04,0.04,0.04
7139,0.04,0.04,0.04
7140,0.04,0.04,0.04
7141,0.04,0.04,0.04
7142,0.04,0.04,0.04
7143,0.04,0.04,0.04
7144,0.04,0.04,0.04
7145,0.04,0.04,0.04
7146,0.04,0.04,0.04
7147,0.04,0.04,0.04
7148,0.04,0.04,0.04
7149,0.04,0.04,0.04
7150,0.04,0.04,0.04
7151,0.04,0.04,0.04
7152,0.04,0.04,0.04
7153,0.04,0.04,0.04
7154,0.04,0.04,0.04
7155,0.04,0.04,0.04
7156,0.04,0.04,0.04
7157,0.04,0.04,0.04
7158,0.04,0.04,0.04
7159,0.04,0.04,0.04
7160,0.04,0.04,0.04
7161,0.04,0.04,0.04
7162,0.04,0.04,0.04
7163,0.04,0.04,0.04
7164,0.04,0.04,0.04
7165,0.04,0.04,0.04
7166,0.04,0.04,0.04
7167,0.04,0.04,0.04
7168,0.04,0.04,0.04
7169,0.04,0.04,0.04
7170,0.04,0.04,0.04
7171,0.04,0.04,0.04
7172,0.04,0.04,0.04
7173,0.04,0.04,0.04
7174,0.04,0.04,0.04
7175,0.04,0.04,0.04
7176,0.04,0.04,0.04
7177,0.04,0.04,0.04
7178,0.04,0.04,0.04
7179,0.04,0.04,0.04
7180,0.04,0.04,0.04
7181,0.04,0.04,0.04
7182,0.04,0.04,0.04
7183,0.04,0.04,0.04
7184,0.04,0.04,0.04
7185,0.04,0.04,0.04
7186,0.04,0.04,0.04
7187,0.04,0.04,0.04
7188,0.04,0.04,0.04
7189,0.04,0.04,0.04
7190,0.04,0.04,0.04
7191,0.04,0.04,0.04
7192,0.04,0.04,0.04
7193,0.04,0.04,0.04
7194,0.04,0.04,0.04
7195,0.04,0.04,0.04
7196,0.04,0.04,0.04
7197,0.04,0.04,0.04
7198,0.04,0.04,0.04
7199,0.04,0.04,0.04
7200,0.04,0.04,0.04
7201,0.04,0.04,0.04
7202,0.04,0.04,0.04
7203,0.04,0.04,0.04
7204,0.04,0.04,0.04
7205,0.04,0.04,0.04
7206,0.04,0.04,0.04
7207,0.04,0.04,0.04
7208,0.04,0.04,0.04
7209,0.04,0.04,0.04
7210,0.04,0.04,0.04
7211,0.04,0.04,0.04
7212,0.04,0.04,0.04
7213,0.04,0.04,0.04
7214,0.04,0.04,0.04
7215,0.04,0.04,0.04
7216,0.04,0.04,0.04
7217,0.04,0.04,0.04
7218,0.04,0.04,0.04
7219,0.04,0.04,0.04
7220,0.04,0.04,0.04
7221,0.04,0.04,0.04
7222,0.04,0.04,0.04
7223,0.04,0.04,0.04
7224,0.04,0.04,0.04
7225,0.04,0.04,0.04
7226,0.04,0.04,0.04
7227,0.04,0.04,0.04
7228,0.04,0.04,0.04
7229,0.04,0.04,0.04
7230,0.04,0.04,0.04
7231,0.04,0.04,0.04
7232,0.04,0.04,0.04
7233,0.04,0.04,0.04
7234,0.04,0.04,0.04
7235,0.04,0.04,0.04
7236,0.04,0.04,0.04
7237,0.04,0.04,0.04
7238,0.04,0.04,0.04
7239,0.04,0.04,0.04
7240,0.04,0.04,0.04
7241,0.04,0.04,0.04
7242,0.04,0.04,0.04
7243,0.04,0.04,0.04
7244,0.04,0.04,0.04
7245,0.04,0.04,0.04
7246,0.04,0.04,0.04
7247,0.04,0.04,0.04
7248,0.04,0.04,0.04
7249,0.04,0.04,0.04
7250,0.04,0.04,0.04
7251,0.04,0.04,0.04
7252,0.04,0.04,0.04
7253,0.04,0.04,0.04
7254,0.04,0.04,0.04
7255,0.04,0.04,0.04
7256,0.04,0.04,0.04
7257,0.04,0.04,0.04
7258,0.04,0.04,0.04
7259,0.04,0.04,0.04
7260,0.04,0.04,0.04
7261,0.04,0.04,0.04
7262,0.04,0.04,0.04
7263,0.04,0.04,0.04
7264,0.04,0.04,0.04
7265,0.04,0.04,0.04
7266,0.04,0.04,0.04
7267,0.04,0.04,0.04
7268,0.04,0.04,0.04
7269,0.04,0.04,0.04
7270,0.04,0.04,0.04
7271,0.04,0.04,0.04
7272,0.04,0.04,0.04
7273,0.04,0.04,0.04
7274,0.04,0.04,0.04
7275,0.04,0.04,0.04
7276,0.04,0.04,0.04
7277,0.04,0.04,0.04
7278,0.04,0.04,0.04
7279,0.04,0.04,0.04
7280,0.04,0.04,0.04
7281,0.04,0.04,0.04
7282,0.04,0.04,0.04
7283,0.04,0.04,0.04
7284,0.04,0.04,0.04
7285,0.04,0.04,0.04
7286,0.04,0.04,0.04
7287,0.04,0.04,0.04
7288,0.04,0.04,0.04
7289,0.04,0.04,0.04
7290,0.04,0.04,0.04
7291,0.04,0.04,0.04
7292,0.04,0.04,0.04
7293,0.04,0.04,0.04
7294,0.04,0.04,0.04
7295,0.04,0.04,0.04
7296,0.04,0.04,0.04
7297,0.04,0.04,0.04
7298,0.04,0.04,0.04
7299,0.04,0.04,0.04
7300,0.04,0.04,0.04
7301,0.04,0.04,0.04
7302,0.04,0.04,0.04
7303,0.04,0.04,0.04
7304,0.04,0.04,0.04
7305,0.04,0.04,0.04
7306,0.04,0.04,0.04
7307,0.04,0.04,0.04
7308,0.04,0.04,0.04
7309,0.04,0.04,0.04
7310,0.04,0.04,0.04
7311,0.04,0.04,0.04
7312,0.04,0.04,0.04
7313,0.04,0.04,0.04
7314,0.04,0.04,0.04
7315,0.04,0.04,0.04
7316,0.04,0.04,0.04
7317,0.04,0.04,0.04
7318,0.04,0.04,0.04
7319,0.04,0.04,0.04
7320,0.04,0.04,0.04
7321,0.04,0.04,0.04
7322,0.04,0.04,0.04
7323,0.04,0.04,0.04
7324,0.04,0.04,0.04
7325,0.04,0.04,0.04
7326,0.04,0.04,0.04
7327,0.04,0.04,0.04
7328,0.04,0.04,0.04
7329,0.04,0.04,0.04
7330,0.04,0.04,0.04
7331,0.04,0.04,0.04
7332,0.04,0.04,0.04
7333,0.04,0.04,0.04
7334,0.04,0.04,0.04
7335,0.04,0.04,0.04
7336,0.04,0.04,0.04
7337,0.04,0.04,0.04
7338,0.04,0.04,0.04
7339,0.04,0.04,0.04
7340,0.04,0.04,0.04
7341,0.04,0.04,0.04
7342,0.04,0.04,0.04
7343,0.04,0.04,0.04
7344,0.04,0.04,0.04
7345,0.04,0.04,0.04
7346,0.04,0.04,0.04
7347,0.04,0.04,0.04
7348,0.04,0.04,0.04
7349,0.04,0.04,0.04
7350,0.04,0.04,0.04
7351,0.04,0.04,0.04
7352,0.04,0.04,0.04
7353,0.04,0.04,0.04
7354,0.04,0.04,0.04
7355,0.04,0.04,0.04
7356,0.04,0.04,0.04
7357,0.04,0.04,0.04
7358,0.04,0.04,0.04
7359,0.04,0.04,0.04
7360,0.04,0.04,0.04
7361,0.04,0.04,0.04
7362,0.04,0.04,0.04
7363,0.04,0.04,0.04
7364,0.04,0.04,0.04
7365,0.04,0.04,0.04
7366,0.04,0.04,0.04
7367,0.04,0.04,0.04
7368,0.04,0.04,0.04
7369,0.04,0.04,0.04
7370,0.04,0.04,0.04
7371,0.04,0.04,0.04
7372,0.04,0.04,0.04
7373,0.04,0.04,0.04
7374,0.04,0.04,0.04
7375,0.04,0.04,0.04
7376,0.04,0.04,0.04
7377,0.04,0.04,0.04
7378,0.04,0.04,0.04
7379,0.04,0.04,0.04
7380,0.04,0.04,0.04
7381,0.04,0.04,0.04
7382,0.04,0.04,0.04
7383,0.04,0.04,0.04
7384,0.04,0.04,0.04
7385,0.04,0.04,0.04
7386,0.04,0.04,0.04
7387,0.04,0.04,0.04
7388,0.04,0.04,0.04
7389,0.04,0.04,0.04
7390,0.04,0.04,0.04
7391,0.04,0.04,0.04
7392,0.04,0.04,0.04
7393,0.04,0.04,0.04
7394,0.04,0.04,0.04
7395,0.04,0.04,0.04
7396,0.04,0.04,0.04
7397,0.04,0.04,0.04
7398,0.04,0.04,0.04
7399,0.04,0.04,0.04
7400,0.04,0.04,0.04
7401,0.04,0.04,0.04
7402,0.04,0.04,0.04
7403,0.04,0.04,0.04
7404,0.04,0.04,0.04
7405,0.04,0.04,0.04
7406,0.04,0.04,0.04
7407,0.04,0.04,0.04
7408,0.04,0.04,0.04
7409,0.04,0.04,0.04
7410,0.04,0.04,0.04
7411,0.04,0.04,0.04
7412,0.04,0.04,0.04
7413,0.04,0.04,0.04
7414,0.04,0.04,0.04
7415,0.04,0.04,0.04
7416,0.04,0.04,0.04
7417,0.04,0.04,0.04
7418,0.04,0.04,0.04
7419,0.04,0.04,0.04
7420,0.04,0.04,0.04
7421,0.04,0.04,0.04
7422,0.04,0.04,0.04
7423,0.04,0.04,0.04
7424,0.04,0.04,0.04
7425,0.04,0.04,0.04
7426,0.04,0.04,0.04
7427,0.04,0.04,0.04
7428,0.04,0.04,0.04
7429,0.04,0.04,0.04
7430,0.04,0.04,0.04
7431,0.04,0.04,0.04
7432,0.04,0.04,0.04
7433,0.04,0.04,0.04
7434,0.04,0.04,0.04
7435,0.04,0.04,0.04
7436,0.04,0.04,0.04
7437,0.04,0.04,0.04
7438,0.04,0.04,0.04
7439,0.04,0.04,0.04
7440,0.04,0.04,0.04
7441,0.04,0.04,0.04
7442,0.04,0.04,0.04
7443,0.04,0.04,0.04
7444,0.04,0.04,0.04
7445,0.04,0.04,0.04
7446,0.04,0.04,0.04
7447,0.04,0.04,0.04
7448,0.04,0.04,0.04
7449,0.04,0.04,0.04
7450,0.04,0.04,0.04
7451,0.04,0.04,0.04
7452,0.04,0.04,0.04
7453,0.04,0.04,0.04
7454,0.04,0.04,0.04
7455,0.04,0.04,0.04
7456,0.04,0.04,0.04
7457,0.04,0.04,0.04
7458,0.04,0.04,0.04
7459,0.04,0.04,0.04
7460,0.04,0.04,0.04
7461,0.04,0.04,0.04
7462,0.04,0.04,0.04
7463,0.04,0.04,0.04
7464,0.04,0.04,0.04
7465,0.04,0.04,0.04
7466,0.04,0.04,0.04
7467,0.04,0.04,0.04
7468,0.04,0.04,0.04
7469,0.04,0.04,0.04
7470,0.04,0.04,0.04
7471,0.04,0.04,0.04
7472,0.04,0.04,0.04
7473,0.04,0.04,0.04
7474,0.04,0.04,0.04
7475,0.04,0.04,0.04
7476,0.04,0.04,0.04
7477,0.04,0.04,0.04
7478,0.04,0.04,0.04
7479,0.04,0.04,0.04
7480,0.04,0.04,0.04
7481,0.04,0.04,0.04
7482,0.04,0.04,0.04
7483,0.04,0.04,0.04
7484,0.04,0.04,0.04
7485,0.04,0.04,0.04
7486,0.04,0.04,0.04
7487,0.04,0.04,0.04
7488,0.04,0.04,0.04
7489,0.04,0.04,0.04
7490,0.04,0.04,0.04
7491,0.04,0.04,0.04
7492,0.04,0.04,0.04
7493,0.04,0.04,0.04
7494,0.04,0.04,0.04
7495,0.04,0.04,0.04
7496,0.04,0.04,0.04
7497,0.04,0.04,0.04
7498,0.04,0.04,0.04
7499,0.04,0.04,0.04
7500,0.04,0.04,0.04
7501,0.04,0.04,0.04
7502,0.04,0.04,0.04
7503,0.04,0.04,0.04
